wl	PWM255
927.206	5.95
927.578	7.99
927.95	4.54
928.322	-3.27
928.693	9.15
929.065	12.61
929.436	7.15
929.808	6.11
930.179	-1.76
930.55	2.33
930.921	-8.4
931.293	11.32
931.664	-4.28
932.035	-4.58
932.406	2.33
932.776	11.5
933.147	11.42
933.518	9.97
933.888	-5.43
934.259	-1.55
934.63	-8.97
935	-2.28
935.37	6.28
935.741	1.17
936.111	-1.54
936.481	8.82
936.851	1.29
937.221	-2.82
937.591	4.37
937.961	5.78
938.331	14.51
938.7	-1.03
939.07	6.36
939.44	10.94
939.809	10.16
940.178	-3.14
940.548	11.82
940.917	-15.36
941.286	11.25
941.656	-5.66
942.025	-7.23
942.394	16.55
942.763	11.83
943.131	0.83
943.5	-2.18
943.869	0.99
944.238	13.44
944.606	4.56
944.975	14.49
945.343	12.56
945.712	17.1
946.08	-7.74
946.448	-9.39
946.816	20.86
947.184	12.13
947.552	24.02
947.92	19.88
948.288	-6.33
948.656	3.21
949.024	2.99
949.392	14.5
949.759	-13.42
950.127	13.86
950.494	13.19
950.862	19.91
951.229	0.21
951.596	-0.01
951.963	0.96
952.33	-20.27
952.697	20.78
953.064	-2.54
953.431	20.22
953.798	7.61
954.165	-8.78
954.532	15.09
954.898	22.11
955.265	23.48
955.631	-18.61
955.998	-5.29
956.364	5.48
956.73	1.37
957.096	26.59
957.463	34.53
957.829	8.98
958.195	4.44
958.56	14.14
958.926	-1.34
959.292	-2.49
959.658	18.4
960.023	7.34
960.389	-4.46
960.754	25.55
961.12	11.32
961.485	3.17
961.85	-1.77
962.216	-1.23
962.581	22.56
962.946	6.76
963.311	20.37
963.676	-8.32
964.041	-2.37
964.405	-8.71
964.77	-10
965.135	0.18
965.499	4.04
965.864	7.4
966.228	-2.59
966.592	7.53
966.957	12.08
967.321	-0.13
967.685	-5.67
968.049	-14.05
968.413	-10.54
968.777	-0.69
969.141	23.21
969.504	9.55
969.868	2.02
970.232	0.27
970.595	-3.59
970.959	2.13
971.322	-8.04
971.686	-4.15
972.049	4.24
972.412	22.59
972.775	16.65
973.138	6.35
973.501	4.45
973.864	7.4
974.227	-9.71
974.59	14.28
974.952	15.76
975.315	-3.26
975.677	21.64
976.04	12.89
976.402	7.65
976.765	1.26
977.127	-18.42
977.489	6.99
977.851	29.24
978.213	-13.18
978.575	16.87
978.937	13.45
979.299	5.77
979.661	33.33
980.022	8.9
980.384	12.96
980.745	20.26
981.107	-2.75
981.468	5.01
981.83	24.67
982.191	14.56
982.552	-5.03
982.913	-22.86
983.274	11.6
983.635	-19.31
983.996	-30.25
984.357	17.17
984.718	-15.57
985.078	-4.62
985.439	-5.82
985.799	-12.09
986.16	-15.92
986.52	-5.93
986.88	-20.34
987.241	21.94
987.601	26.62
987.961	24.46
988.321	14.79
988.681	-8.52
989.041	-4.54
989.4	34.23
989.76	5.05
990.12	-20.96
990.479	36.34
990.839	-14.38
991.198	0.42
991.558	2.7
991.917	43.3
992.276	-221.15
992.635	15.9
992.994	-2.57
993.353	6.01
993.712	6.88
994.071	17.95
994.43	2.91
994.789	-10.63
995.147	40.85
995.506	13.66
995.864	12.62
996.223	-6.89
996.581	-45.82
996.939	28.43
997.297	-12.41
997.656	30.02
998.014	32.06
998.372	28.1
998.729	41.86
999.087	-3.37
999.445	30.33
999.803	21.8
1000.16	-26.33
1000.518	-11.82
1000.875	15.37
1001.233	16.42
1001.59	-7.61
1001.947	21.72
1002.304	69.11
1002.661	-22.15
1003.018	65.8
1003.375	-16.96
1003.732	69.67
1004.089	39.85
1004.446	24.78
1004.802	60.03
1005.159	-7.86
1005.516	-4.58
1005.872	-17.83
1006.228	-53.94
1006.585	33.12
1006.941	-6.84
1007.297	34.79
1007.653	22.99
1008.009	13.5
1008.365	17.85
1008.721	18.68
1009.076	9.7
1009.432	-3.98
1009.788	10.73
1010.143	26.32
1010.499	45.28
1010.854	-8.15
1011.21	11.75
1011.565	-34.06
1011.92	1.26
1012.275	-0.25
1012.63	-19.9
1012.985	37.65
1013.34	31.65
1013.695	-20.2
1014.049	24.02
1014.404	39.32
1014.759	41.1
1015.113	61.49
1015.468	-25.97
1015.822	-13.83
1016.176	4.24
1016.53	67.1
1016.885	34.41
1017.239	25.05
1017.593	14.09
1017.947	42.75
1018.3	-14.11
1018.654	-0.43
1019.008	-15.12
1019.362	25.71
1019.715	3.4
1020.069	-28.72
1020.422	-45.14
1020.775	51.89
1021.128	6.34
1021.482	22.03
1021.835	-37.6
1022.188	-60.46
1022.541	-4.11
1022.894	-30.95
1023.246	5.41
1023.599	12.91
1023.952	10.52
1024.304	-37.97
1024.657	17.82
1025.009	29.91
1025.362	-35.91
1025.714	-52.48
1026.066	-49.74
1026.418	29.36
1026.77	-13.52
1027.122	22.16
1027.474	-11.9
1027.826	-72.88
1028.178	85.32
1028.529	12.7
1028.881	84.13
1029.233	24.43
1029.584	24.58
1029.935	-4.51
1030.287	6.09
1030.638	35.62
1030.989	48.01
1031.34	105.7
1031.691	59.42
1032.042	56.46
1032.393	62.97
1032.744	-45.58
1033.095	43.86
1033.445	9.68
1033.796	-6.42
1034.146	109.78
1034.497	57.41
1034.847	57.4
1035.197	57.4
