wl	PWM218
926.835	-0.74
927.206	7.94
927.578	5.07
927.95	5.56
928.322	-2.52
928.693	9.19
929.065	15.33
929.436	6.24
929.808	4.39
930.179	-2.35
930.55	1.88
930.921	-13.46
931.293	11.06
931.664	-5.65
932.035	-3.21
932.406	3.71
932.776	9.68
933.147	7.91
933.518	10.43
933.888	-2.84
934.259	-3.58
934.63	-6.95
935	-0.96
935.37	6.69
935.741	5.32
936.111	0.82
936.481	8.56
936.851	4.25
937.221	-3.28
937.591	5.57
937.961	4.78
938.331	12.19
938.7	0.98
939.07	4.88
939.44	8.89
939.809	11.14
940.178	-0.72
940.548	13.12
940.917	-18.13
941.286	9.09
941.656	-7.19
942.025	-13.81
942.394	13.39
942.763	7.69
943.131	-6.32
943.5	2.79
943.869	4.71
944.238	14.02
944.606	0.24
944.975	14.82
945.343	17.02
945.712	30.35
946.08	-9.65
946.448	-8.95
946.816	21.63
947.184	9.99
947.552	26.12
947.92	23.52
948.288	-9.09
948.656	-4.48
949.024	4.45
949.392	12.31
949.759	-13.09
950.127	13.42
950.494	10.22
950.862	22.62
951.229	-2
951.596	0.13
951.963	-0.37
952.33	-15.86
952.697	20.39
953.064	-3.79
953.431	19.08
953.798	4.78
954.165	-9.59
954.532	14.88
954.898	21.19
955.265	20.16
955.631	-16.66
955.998	1.51
956.364	7.64
956.73	-3.7
957.096	28.12
957.463	29.17
957.829	6.74
958.195	3.01
958.56	14.42
958.926	-5.92
959.292	-6.2
959.658	19.7
960.023	5.32
960.389	-2.58
960.754	34.14
961.12	20.28
961.485	0.72
961.85	-5.33
962.216	-0.34
962.581	18.95
962.946	4.84
963.311	24.27
963.676	-6.2
964.041	-4.32
964.405	-7.54
964.77	-12.12
965.135	1.51
965.499	9.77
965.864	4.48
966.228	-1.7
966.592	1.07
966.957	13.6
967.321	5.92
967.685	4.62
968.049	-10.98
968.413	-11.06
968.777	2.3
969.141	19.6
969.504	10.48
969.868	2.1
970.232	9.03
970.595	-4.78
970.959	5.89
971.322	-6.09
971.686	-5.95
972.049	8.02
972.412	28.93
972.775	15.76
973.138	-0.87
973.501	4.66
973.864	5.85
974.227	-6.66
974.59	6.78
974.952	16.87
975.315	-7.98
975.677	22.23
976.04	10.31
976.402	5.02
976.765	8.25
977.127	-19.25
977.489	4.67
977.851	29.57
978.213	-2.27
978.575	13.09
978.937	7.5
979.299	9.55
979.661	35.73
980.022	12.25
980.384	7.63
980.745	18.88
981.107	0.08
981.468	1.14
981.83	16.41
982.191	17.06
982.552	0.55
982.913	-22.7
983.274	13.49
983.635	-16.97
983.996	-34.01
984.357	19
984.718	-14.27
985.078	-9.61
985.439	-3.06
985.799	-3.97
986.16	-13.01
986.52	-1.99
986.88	-23.41
987.241	28.52
987.601	22.36
987.961	20.63
988.321	21.35
988.681	-4.39
989.041	-4.66
989.4	27.4
989.76	14.66
990.12	-12.66
990.479	30.51
990.839	-6.83
991.198	10.98
991.558	12.58
991.917	46.43
992.276	-221.28
992.635	12.65
992.994	2.6
993.353	11.84
993.712	13.58
994.071	13.84
994.43	4.14
994.789	-9.8
995.147	32.42
995.506	5.94
995.864	17.71
996.223	-7.82
996.581	-53.91
996.939	16.44
997.297	-20.52
997.656	29.05
998.014	26.61
998.372	35.95
998.729	40.55
999.087	-5.77
999.445	47.93
999.803	24.72
1000.16	-34.36
1000.518	-6.68
1000.875	20.85
1001.233	22.58
1001.59	-11.85
1001.947	35.83
1002.304	71.43
1002.661	-5.22
1003.018	72.21
1003.375	-22.58
1003.732	59.52
1004.089	31.81
1004.446	18.27
1004.802	56.31
1005.159	4.29
1005.516	4.25
1005.872	-21.14
1006.228	-46.78
1006.585	46.64
1006.941	-2.21
1007.297	25.22
1007.653	21.44
1008.009	2.79
1008.365	19.32
1008.721	-5.9
1009.076	15.41
1009.432	-9.25
1009.788	30.21
1010.143	23.84
1010.499	52.14
1010.854	-5.83
1011.21	14.3
1011.565	-25.04
1011.92	8.4
1012.275	3.02
1012.63	-16.81
1012.985	69.91
1013.34	31.98
1013.695	-13.85
1014.049	4.32
1014.404	53.79
1014.759	31.9
1015.113	52.63
1015.468	-29.78
1015.822	-6.94
1016.176	12.19
1016.53	48.25
1016.885	42.25
1017.239	29.95
1017.593	9.42
1017.947	40.84
1018.3	-16.92
1018.654	0.09
1019.008	-11.98
1019.362	25.18
1019.715	7.11
1020.069	-22.29
1020.422	-34.88
1020.775	39.7
1021.128	13.68
1021.482	11.34
1021.835	-19.75
1022.188	-64.79
1022.541	22.44
1022.894	-10.79
1023.246	13.23
1023.599	16.22
1023.952	13.89
1024.304	-39.06
1024.657	9.04
1025.009	41.27
1025.362	-8.93
1025.714	-70.97
1026.066	-58.58
1026.418	32.75
1026.77	-15.31
1027.122	6.36
1027.474	-4
1027.826	-87.05
1028.178	81.33
1028.529	16.22
1028.881	75.08
1029.233	-5.92
1029.584	42.4
1029.935	-13.25
1030.287	11.7
1030.638	34.51
1030.989	74.07
1031.34	94.33
1031.691	70.9
1032.042	62.86
1032.393	53.07
1032.744	-46.35
1033.095	1.1
1033.445	1.89
1033.796	16.59
1034.146	109.59
1034.497	76.84
1034.847	76.82
1035.197	76.82
