wl	PWM32
912.652	-0.95
913.026	1.47
913.4	0.01
913.775	0.97
914.149	2.61
914.523	0.04
914.898	5.55
915.272	0.42
915.646	0.32
916.02	-0.18
916.394	-5
916.767	0.09
917.141	-3.4
917.515	-5.84
917.888	1.56
918.262	1.75
918.635	2.12
919.009	-3.84
919.382	2.14
919.756	3.09
920.129	-3.3
920.502	-4.2
920.875	8.23
921.248	-2.95
921.621	0.3
921.994	-1.93
922.366	-1.45
922.739	-3.15
923.112	0.3
923.484	-0.19
923.857	4.64
924.229	-2.34
924.602	2.31
924.974	1.47
925.346	-5.65
925.718	-7.01
926.091	-5.36
926.463	2.17
926.835	-2.47
927.206	4.66
927.578	4.92
927.95	2.68
928.322	-7.68
928.693	4.82
929.065	10.44
929.436	3.95
929.808	3.36
930.179	-4.86
930.55	-2.8
930.921	-9.89
931.293	8.55
931.664	-7.14
932.035	-4.47
932.406	-0.59
932.776	6.31
933.147	7.28
933.518	5.37
933.888	-6.36
934.259	-6.79
934.63	-11.09
935	-6.87
935.37	3.17
935.741	-1.07
936.111	-4.69
936.481	2.44
936.851	1.28
937.221	-7.29
937.591	2.87
937.961	-3.51
938.331	6.72
938.7	-7.9
939.07	0.56
939.44	2.86
939.809	2.66
940.178	-4.23
940.548	10.68
940.917	-21.62
941.286	8.52
941.656	-14.58
942.025	-15.21
942.394	12.18
942.763	5.83
943.131	-2.1
943.5	-4.39
943.869	-7.85
944.238	6.4
944.606	-2.52
944.975	9.42
945.343	4.88
945.712	24.58
946.08	-13.38
946.448	-12.31
946.816	15.05
947.184	6.56
947.552	16.86
947.92	18.54
948.288	-11.96
948.656	-6.61
949.024	-2.91
949.392	13.18
949.759	-21.85
950.127	5.9
950.494	4.91
950.862	20.44
951.229	-2.26
951.596	-9.91
951.963	-4.18
952.33	-24.28
952.697	11.16
953.064	-9.47
953.431	21.24
953.798	-1.44
954.165	-17.72
954.532	15.48
954.898	16.09
955.265	15.7
955.631	-23.1
955.998	-1.61
956.364	-1.19
956.73	-11.18
957.096	24.92
957.463	27.03
957.829	0.27
958.195	8.77
958.56	6.91
958.926	-11.3
959.292	-7.79
959.658	10.43
960.023	5.46
960.389	-13.36
960.754	26.34
961.12	8.14
961.485	-7.33
961.85	-10.22
962.216	-6.75
962.581	8.19
962.946	0.94
963.311	17.25
963.676	-12.8
964.041	-11.01
964.405	-14.44
964.77	-15.49
965.135	-9.68
965.499	5.06
965.864	0.67
966.228	-8.1
966.592	-0.1
966.957	7.6
967.321	6
967.685	-2.57
968.049	-20.06
968.413	-18.93
968.777	-3.05
969.141	13.47
969.504	-3.01
969.868	-8.14
970.232	-0.68
970.595	-7.17
970.959	-4.68
971.322	-13.29
971.686	-9.34
972.049	0.32
972.412	14.98
972.775	11.67
973.138	0.06
973.501	-5.39
973.864	-0.8
974.227	-11.37
974.59	6.91
974.952	5.68
975.315	-12.52
975.677	14.83
976.04	7.6
976.402	5.47
976.765	-2.58
977.127	-21.98
977.489	5.22
977.851	27.32
978.213	-9.8
978.575	3.15
978.937	15.96
979.299	2.46
979.661	21.92
980.022	7.73
980.384	5.12
980.745	11.8
981.107	-19.38
981.468	-7.61
981.83	15.79
982.191	4.99
982.552	-7.47
982.913	-27.56
983.274	0.34
983.635	-23.04
983.996	-42.11
984.357	12.63
984.718	-19.81
985.078	-7.7
985.439	-10.14
985.799	-17.72
986.16	-23.71
986.52	-7.4
986.88	-35.68
987.241	17.98
987.601	7.91
987.961	12.79
988.321	12.03
988.681	-21.28
989.041	-14.42
989.4	23.02
989.76	5.04
990.12	-23.84
990.479	22.69
990.839	-25.71
991.198	0.22
991.558	3.01
991.917	43.23
992.276	-224.25
992.635	15.5
992.994	-7.5
993.353	-3.02
993.712	3.18
994.071	5.62
994.43	-2.97
994.789	-23.8
995.147	29.14
995.506	-4.39
995.864	5.76
996.223	-23.49
996.581	-65.12
996.939	13.57
997.297	-32.04
997.656	13.9
998.014	23.5
998.372	21.91
998.729	38.23
999.087	-25.76
999.445	25.07
999.803	14.67
1000.16	-34.06
1000.518	-18.01
1000.875	4.23
1001.233	-2.55
1001.59	-25.66
1001.947	17.27
1002.304	43.26
1002.661	-11.61
1003.018	59.13
1003.375	-27.62
1003.732	50.04
1004.089	24.79
1004.446	12.27
1004.802	58.78
1005.159	-14.18
1005.516	-0.14
1005.872	-16.38
1006.228	-62.04
1006.585	41.46
1006.941	-20.57
1007.297	26.35
1007.653	9.91
1008.009	-0.83
1008.365	4.47
1008.721	-15.57
1009.076	11.78
1009.432	-37.02
1009.788	1.9
1010.143	13.07
1010.499	31.44
1010.854	-16.08
1011.21	1.22
1011.565	-39.87
1011.92	0.49
1012.275	-8.02
1012.63	-43.97
1012.985	44.06
1013.34	18.97
1013.695	-41.97
1014.049	-4.98
1014.404	23.56
1014.759	27.21
1015.113	59.7
1015.468	-46.22
1015.822	-34.43
1016.176	-1.41
1016.53	43.79
1016.885	27.43
1017.239	35.82
1017.593	-3.34
1017.947	15.17
1018.3	-28.59
1018.654	-22.7
1019.008	-45.71
1019.362	-2.85
1019.715	-15.96
1020.069	-37.32
1020.422	-58.4
1020.775	33.37
1021.128	-9.5
1021.482	4.29
1021.835	-42.63
1022.188	-75.95
1022.541	2.39
1022.894	-42.17
1023.246	-8.19
1023.599	17.55
1023.952	-3.14
1024.304	-44.07
1024.657	-30.49
1025.009	29.57
1025.362	-30.7
1025.714	-112.59
1026.066	-69.87
1026.418	27.55
1026.77	-21.99
1027.122	-2.22
1027.474	-28.23
1027.826	-98.78
1028.178	53.5
1028.529	-15.35
1028.881	45.85
1029.233	9.92
1029.584	23.15
1029.935	-28.25
1030.287	-29.92
1030.638	15.91
1030.989	31.15
1031.34	70.23
1031.691	57.31
1032.042	69.8
1032.393	17.04
1032.744	-43.9
1033.095	-25.83
1033.445	-42.75
1033.796	-6.64
1034.146	55.91
1034.497	39.17
1034.847	39.16
1035.197	39.16
