wl	PWM72
917.141	-3.88
917.515	-4.86
917.888	2.07
918.262	1.7
918.635	1.62
919.009	-2.8
919.382	1.72
919.756	3.22
920.129	-3.3
920.502	-4.42
920.875	10
921.248	-1.78
921.621	0.68
921.994	1.8
922.366	-0.24
922.739	-0.18
923.112	-2.52
923.484	0.94
923.857	4.8
924.229	-0.75
924.602	3.06
924.974	4.22
925.346	-4.33
925.718	-6.38
926.091	-3.88
926.463	1.62
926.835	-1.41
927.206	5.21
927.578	3.3
927.95	2.65
928.322	-5.08
928.693	6
929.065	12.79
929.436	5.27
929.808	1.9
930.179	-6.26
930.55	-1.15
930.921	-12.49
931.293	6.89
931.664	-8.44
932.035	-3.79
932.406	0.88
932.776	6.78
933.147	8.52
933.518	5.65
933.888	-7.85
934.259	-5.44
934.63	-10.73
935	-4.05
935.37	3.12
935.741	-0.38
936.111	-4.84
936.481	4.47
936.851	-0.49
937.221	-5.43
937.591	4.05
937.961	1.6
938.331	8.18
938.7	-1.26
939.07	-2.48
939.44	0.13
939.809	4.63
940.178	-1.66
940.548	10.1
940.917	-13.17
941.286	6.65
941.656	-10.27
942.025	-18.23
942.394	10.98
942.763	2.7
943.131	-6.08
943.5	-1.66
943.869	0.51
944.238	11.19
944.606	-3.65
944.975	7.3
945.343	9.77
945.712	21.93
946.08	-15.22
946.448	-15.88
946.816	10.08
947.184	5.31
947.552	16.64
947.92	17.1
948.288	-13.99
948.656	-4.24
949.024	-6.06
949.392	9.04
949.759	-19.45
950.127	10.25
950.494	5.53
950.862	10.95
951.229	-6.05
951.596	-7.22
951.963	-2.36
952.33	-25.75
952.697	9.27
953.064	-11.22
953.431	14.21
953.798	0.62
954.165	-13.51
954.532	5.19
954.898	11.48
955.265	16.37
955.631	-26.93
955.998	-6.05
956.364	-1.26
956.73	-8.42
957.096	23.43
957.463	24.79
957.829	8.08
958.195	1.33
958.56	5.73
958.926	-8.26
959.292	-13.33
959.658	9.89
960.023	4.08
960.389	-12.09
960.754	32.02
961.12	7.74
961.485	-9.45
961.85	-9.64
962.216	-3.92
962.581	10.21
962.946	-0.87
963.311	16.09
963.676	-14.78
964.041	-4.86
964.405	-22.2
964.77	-16.37
965.135	-7.25
965.499	0.4
965.864	-2.75
966.228	-5.18
966.592	-2.46
966.957	12.34
967.321	5.6
967.685	-6.86
968.049	-18.09
968.413	-11.94
968.777	-5.65
969.141	11.95
969.504	4.09
969.868	-6.11
970.232	-1.95
970.595	-10.46
970.959	-6.84
971.322	-12
971.686	-13.4
972.049	1.66
972.412	21.31
972.775	13.24
973.138	2.24
973.501	-3.55
973.864	4.84
974.227	-16.11
974.59	9.88
974.952	5.32
975.315	-9.01
975.677	18.9
976.04	7.46
976.402	1.6
976.765	-4
977.127	-24.52
977.489	-1.7
977.851	27.78
978.213	-12.63
978.575	7.44
978.937	8.1
979.299	3.75
979.661	32.59
980.022	6.22
980.384	1.59
980.745	18.67
981.107	-15.9
981.468	-6.11
981.83	21.31
982.191	5.44
982.552	-10.68
982.913	-28.4
983.274	2.07
983.635	-24.54
983.996	-42.23
984.357	17.74
984.718	-13.48
985.078	-20.92
985.439	-19.49
985.799	-13.5
986.16	-20.24
986.52	-11.29
986.88	-36.14
987.241	16.03
987.601	18.95
987.961	20.61
988.321	11.79
988.681	-15.97
989.041	-14.78
989.4	14.81
989.76	11.02
990.12	-24.95
990.479	20.29
990.839	-17.55
991.198	2.02
991.558	-2.51
991.917	38.43
992.276	-226.64
992.635	7.3
992.994	-11.69
993.353	-6.01
993.712	-9.69
994.071	12.34
994.43	-5.23
994.789	-22.22
995.147	26
995.506	-1.17
995.864	10.41
996.223	-19.99
996.581	-57.11
996.939	18.39
997.297	-24.82
997.656	21.35
998.014	17.21
998.372	12.98
998.729	29.92
999.087	-19.86
999.445	22.95
999.803	17.66
1000.16	-33.03
1000.518	-14.17
1000.875	6.8
1001.233	2.87
1001.59	-15.79
1001.947	15.86
1002.304	57.08
1002.661	-16.65
1003.018	46.81
1003.375	-32.22
1003.732	56.74
1004.089	26.27
1004.446	9.09
1004.802	54.24
1005.159	-8.97
1005.516	-9.25
1005.872	-23.37
1006.228	-65.59
1006.585	23.7
1006.941	-16.8
1007.297	32.36
1007.653	3.42
1008.009	13.18
1008.365	19.98
1008.721	3.62
1009.076	22.1
1009.432	-24.67
1009.788	-0.99
1010.143	6.76
1010.499	40.99
1010.854	-12.09
1011.21	-4.1
1011.565	-38.06
1011.92	-3.85
1012.275	-0.5
1012.63	-48.18
1012.985	39.62
1013.34	17.73
1013.695	-33.83
1014.049	7.72
1014.404	29.1
1014.759	16.83
1015.113	41.97
1015.468	-31.6
1015.822	-31.18
1016.176	-4.84
1016.53	33.8
1016.885	37.61
1017.239	22.13
1017.593	2.95
1017.947	30.27
1018.3	-12.61
1018.654	2.91
1019.008	-22.9
1019.362	13.32
1019.715	11.97
1020.069	-41.9
1020.422	-49.77
1020.775	44.45
1021.128	-4.11
1021.482	-3.18
1021.835	-28.37
1022.188	-75.39
1022.541	-21.13
1022.894	-19.81
1023.246	-14.11
1023.599	1.71
1023.952	-1.78
1024.304	-38.02
1024.657	-1.98
1025.009	27.97
1025.362	-49.76
1025.714	-89.98
1026.066	-62.33
1026.418	28.82
1026.77	-14.55
1027.122	-23.96
1027.474	-27.75
1027.826	-89.74
1028.178	38.34
1028.529	-13.19
1028.881	49.24
1029.233	-5.28
1029.584	-4.48
1029.935	-16.87
1030.287	-35.37
1030.638	-12.62
1030.989	25.77
1031.34	96.69
1031.691	45.24
1032.042	23.81
1032.393	23.49
1032.744	-49.27
1033.095	-34.37
1033.445	9.23
1033.796	-21.26
1034.146	70.73
1034.497	34.03
1034.847	34.02
1035.197	34.02
