wl	182
924.229	0.62
924.602	6.39
924.974	6.93
925.346	-1.74
925.718	-4.77
926.091	-3.28
926.463	2.31
926.835	-1.22
927.206	5.16
927.578	5.56
927.95	5.1
928.322	-2.75
928.693	7.39
929.065	14.52
929.436	6.09
929.808	5.03
930.179	-3.62
930.55	1.34
930.921	-10.47
931.293	12.34
931.664	-6.23
932.035	-1.22
932.406	3.46
932.776	9.92
933.147	10.95
933.518	9.12
933.888	-4.63
934.259	-3.15
934.63	-10.97
935	-2.65
935.37	4.98
935.741	3.18
936.111	-1.68
936.481	6.94
936.851	6.75
937.221	-7.94
937.591	7.13
937.961	4.82
938.331	11.42
938.7	-3.51
939.07	-2.08
939.44	7
939.809	4.31
940.178	-2.23
940.548	15.09
940.917	-17.89
941.286	9.89
941.656	-8.65
942.025	-13.63
942.394	8.59
942.763	8.25
943.131	-3.56
943.5	-1.67
943.869	0.14
944.238	10.67
944.606	-0.44
944.975	12.83
945.343	16.92
945.712	24.49
946.08	-8.13
946.448	-11.33
946.816	18.12
947.184	6.47
947.552	19.65
947.92	18.89
948.288	-9.59
948.656	-2.2
949.024	3.15
949.392	15.28
949.759	-16.73
950.127	10.24
950.494	6.82
950.862	18.87
951.229	-0.72
951.596	-5.54
951.963	0.43
952.33	-20.11
952.697	18.93
953.064	-4.67
953.431	26.12
953.798	1.21
954.165	-7.81
954.532	15.46
954.898	21.13
955.265	18.16
955.631	-18.74
955.998	-0.32
956.364	2.34
956.73	-4.61
957.096	25.29
957.463	26.94
957.829	2.34
958.195	2.46
958.56	9.83
958.926	-5.26
959.292	-9.53
959.658	18.77
960.023	4.9
960.389	-8.86
960.754	27.59
961.12	10.93
961.485	-6.17
961.85	-4.81
962.216	-5.3
962.581	14.47
962.946	4
963.311	16.9
963.676	-12.49
964.041	-9.86
964.405	-11.03
964.77	-8.66
965.135	-5.02
965.499	3.09
965.864	-1.5
966.228	0.85
966.592	3.79
966.957	17.89
967.321	2.3
967.685	2.4
968.049	-17.12
968.413	-15.61
968.777	4.03
969.141	19.1
969.504	8.92
969.868	-1.26
970.232	-0.37
970.595	-4.89
970.959	2.56
971.322	-7.24
971.686	-4.64
972.049	2.36
972.412	17.03
972.775	18.58
973.138	3.84
973.501	4.08
973.864	5.22
974.227	-13.52
974.59	9.3
974.952	13.35
975.315	-5.07
975.677	16.91
976.04	15.02
976.402	-2.86
976.765	0.96
977.127	-21.4
977.489	10.16
977.851	29.96
978.213	-0.89
978.575	11.4
978.937	13.13
979.299	5.26
979.661	28.43
980.022	1.79
980.384	10.97
980.745	18.65
981.107	-13.58
981.468	-2.56
981.83	20.63
982.191	1.53
982.552	-6.41
982.913	-21.07
983.274	6.2
983.635	-18.13
983.996	-28.95
984.357	25.64
984.718	-20.92
985.078	-8.66
985.439	-11.99
985.799	-6.4
986.16	-16.79
986.52	-9.74
986.88	-28.73
987.241	23.1
987.601	29.74
987.961	17.86
988.321	14.34
988.681	-13.28
989.041	-2.56
989.4	25.03
989.76	5.5
990.12	-21.61
990.479	24.94
990.839	-8.91
991.198	2.69
991.558	2.66
991.917	42.05
992.276	-224.22
992.635	6.11
992.994	-1.37
993.353	0
993.712	-4.42
994.071	15.41
994.43	-3.89
994.789	-18.46
995.147	27.08
995.506	5.82
995.864	2.61
996.223	-19.02
996.581	-56.99
996.939	20.04
997.297	-13.57
997.656	27.95
998.014	20.58
998.372	31.32
998.729	38.42
999.087	-15.85
999.445	37.16
999.803	12.49
1000.16	-39.98
1000.518	-11.15
1000.875	15.24
1001.233	5.83
1001.59	-20.15
1001.947	35.52
1002.304	48.02
1002.661	-9.14
1003.018	65.32
1003.375	-32.42
1003.732	59.72
1004.089	37.95
1004.446	10.29
1004.802	61.04
1005.159	0.27
1005.516	-5.19
1005.872	-25.24
1006.228	-61.72
1006.585	37.37
1006.941	-14.85
1007.297	37.02
1007.653	16.93
1008.009	4.67
1008.365	19.35
1008.721	0.6
1009.076	21.66
1009.432	-17.72
1009.788	4.82
1010.143	18.91
1010.499	36.48
1010.854	-3.69
1011.21	14.87
1011.565	-26.62
1011.92	3.24
1012.275	-3.6
1012.63	-8.05
1012.985	53.21
1013.34	27.65
1013.695	-24.47
1014.049	7.56
1014.404	37.51
1014.759	25.06
1015.113	31.88
1015.468	-23.79
1015.822	-24.93
1016.176	-0.86
1016.53	51.49
1016.885	53.86
1017.239	43.28
1017.593	19.18
1017.947	28.44
1018.3	-38.24
1018.654	-16.26
1019.008	-24.13
1019.362	-5.04
1019.715	-5.83
1020.069	-24.93
1020.422	-59.68
1020.775	49.19
1021.128	1.53
1021.482	11.25
1021.835	-18.99
1022.188	-67.64
1022.541	8.12
1022.894	-34
1023.246	2.21
1023.599	10.55
1023.952	-8.88
1024.304	-29.38
1024.657	-5.64
1025.009	50.31
1025.362	-37.6
1025.714	-77.77
1026.066	-64.16
1026.418	32.97
1026.77	-14.77
1027.122	-15.46
1027.474	-3.95
1027.826	-74.64
1028.178	60.41
1028.529	-3.69
1028.881	77.87
1029.233	-1.9
1029.584	30.57
1029.935	-17.83
1030.287	-7.77
1030.638	-1.29
1030.989	51.39
1031.34	81.14
1031.691	81.31
1032.042	57.46
1032.393	40.18
1032.744	-58.91
1033.095	-17.22
1033.445	-24.35
1033.796	-13.66
1034.146	79.96
1034.497	58.09
1034.847	58.08
1035.197	58.08
