wl	PWM145
921.994	0.68
922.366	0.84
922.739	-0.65
923.112	0.45
923.484	2.11
923.857	7.18
924.229	1.72
924.602	4.88
924.974	5.59
925.346	-2.37
925.718	-5.84
926.091	-3.68
926.463	3.44
926.835	-3.32
927.206	7.66
927.578	3.62
927.95	1.44
928.322	-5.57
928.693	5.87
929.065	12.52
929.436	6.53
929.808	4.62
930.179	-3.23
930.55	0.34
930.921	-11.83
931.293	8.46
931.664	-5.61
932.035	-3.46
932.406	3.51
932.776	8.67
933.147	8.62
933.518	7.95
933.888	-8.1
934.259	-3.98
934.63	-10.98
935	-3.08
935.37	7.16
935.741	0.5
936.111	-2.47
936.481	9.62
936.851	1.71
937.221	-7.75
937.591	2.74
937.961	1.44
938.331	6.2
938.7	-4.17
939.07	-0.33
939.44	6.54
939.809	9.71
940.178	-1.72
940.548	12.17
940.917	-21.84
941.286	4.98
941.656	-12.61
942.025	-12.15
942.394	13.29
942.763	7.86
943.131	-0.83
943.5	-1.97
943.869	-1.45
944.238	12.61
944.606	-1.54
944.975	9.75
945.343	8.54
945.712	23.08
946.08	-12.97
946.448	-11.16
946.816	10.09
947.184	6.68
947.552	21.62
947.92	20.17
948.288	-10.56
948.656	-4.01
949.024	4.45
949.392	7.15
949.759	-20.61
950.127	6.37
950.494	7.17
950.862	12.95
951.229	-5.14
951.596	-8.18
951.963	-3.07
952.33	-24.42
952.697	20.63
953.064	-9.68
953.431	17.76
953.798	3.46
954.165	-13.32
954.532	9.13
954.898	21.4
955.265	18.03
955.631	-19.21
955.998	-2.07
956.364	1.33
956.73	-3.24
957.096	21.35
957.463	24.51
957.829	5.28
958.195	2.51
958.56	12.03
958.926	0.92
959.292	-15.3
959.658	17.14
960.023	-0.52
960.389	-8.51
960.754	25.43
961.12	9.05
961.485	-5.86
961.85	-4.09
962.216	-1.53
962.581	14.42
962.946	-0.31
963.311	19.26
963.676	-14.48
964.041	-10.74
964.405	-14.85
964.77	-9.21
965.135	-6.56
965.499	2.85
965.864	-1.21
966.228	-5.13
966.592	1.45
966.957	10.64
967.321	4.86
967.685	-3.47
968.049	-17.73
968.413	-13.01
968.777	6.81
969.141	16.56
969.504	7
969.868	-4.97
970.232	2.97
970.595	-4.58
970.959	-4.15
971.322	-11.54
971.686	-4.91
972.049	2.8
972.412	16.71
972.775	14.69
973.138	6.35
973.501	-3.71
973.864	3.9
974.227	-11.32
974.59	15.33
974.952	8.91
975.315	-14.92
975.677	18.46
976.04	10.08
976.402	3.2
976.765	-4.04
977.127	-20.87
977.489	7.59
977.851	30.64
978.213	-2.75
978.575	8.59
978.937	6.5
979.299	0.79
979.661	30.53
980.022	6.09
980.384	5.56
980.745	18.97
981.107	-5.74
981.468	-1.78
981.83	21.58
982.191	14.09
982.552	-8.14
982.913	-21.19
983.274	7.02
983.635	-17.46
983.996	-34.93
984.357	25.13
984.718	-18.45
985.078	-17.73
985.439	-16.38
985.799	-9.2
986.16	-20.01
986.52	-11.9
986.88	-32.61
987.241	13.81
987.601	22.41
987.961	16.21
988.321	11.33
988.681	-15.49
989.041	-4.66
989.4	32.91
989.76	6.19
990.12	-20.66
990.479	25.59
990.839	-19.89
991.198	-3.71
991.558	10.1
991.917	36.85
992.276	-228.3
992.635	6.53
992.994	5.67
993.353	4.35
993.712	-11.28
994.071	3
994.43	-2.62
994.789	-7.33
995.147	28.24
995.506	2.5
995.864	10.35
996.223	-19.41
996.581	-63.09
996.939	14.52
997.297	-20.01
997.656	31.27
998.014	20.17
998.372	35.48
998.729	40.77
999.087	-13.4
999.445	36.73
999.803	12.3
1000.16	-35.48
1000.518	-8.54
1000.875	8.51
1001.233	-0.44
1001.59	-22.55
1001.947	28.27
1002.304	61.81
1002.661	-7.33
1003.018	55.76
1003.375	-31.1
1003.732	66.22
1004.089	28.47
1004.446	-1.27
1004.802	61.27
1005.159	-2.47
1005.516	-13.69
1005.872	-19.77
1006.228	-49.3
1006.585	27
1006.941	-11.96
1007.297	32.57
1007.653	19.3
1008.009	6.09
1008.365	19.51
1008.721	-6.91
1009.076	25.03
1009.432	-25.06
1009.788	20.66
1010.143	5.84
1010.499	35.08
1010.854	-12.49
1011.21	8.13
1011.565	-31.39
1011.92	-4.69
1012.275	-8.56
1012.63	-39.77
1012.985	39.64
1013.34	29.84
1013.695	-28.25
1014.049	14.84
1014.404	43.82
1014.759	18.36
1015.113	42.7
1015.468	-47.28
1015.822	-23.05
1016.176	-5.07
1016.53	38.63
1016.885	37.76
1017.239	21.4
1017.593	26.7
1017.947	27.11
1018.3	-24.36
1018.654	-24.64
1019.008	-22.22
1019.362	11.49
1019.715	-3.77
1020.069	-38.92
1020.422	-39.35
1020.775	58.59
1021.128	-12.26
1021.482	10.62
1021.835	-28.2
1022.188	-65.82
1022.541	0.81
1022.894	-19.05
1023.246	-9.65
1023.599	19.07
1023.952	15.55
1024.304	-60.38
1024.657	-14.02
1025.009	35.41
1025.362	-46.24
1025.714	-109.88
1026.066	-42.84
1026.418	28.37
1026.77	-30.26
1027.122	-2.38
1027.474	-23.12
1027.826	-74.88
1028.178	67.66
1028.529	25.59
1028.881	52.35
1029.233	15.45
1029.584	37.66
1029.935	-25.03
1030.287	-31.72
1030.638	18.49
1030.989	37.82
1031.34	87.96
1031.691	43.96
1032.042	51.16
1032.393	33.62
1032.744	-76.97
1033.095	-18.66
1033.445	-2.23
1033.796	-30.39
1034.146	94.12
1034.497	51.04
1034.847	51.03
1035.197	51.03
